Timestamp,Angle,Velocity,Phase
297913,79.27,-40.98,348.42
297936,79.97,-13.13,356.24
297959,80.87,2.47,0.71
297982,81.64,-3.87,358.89
298005,82.24,-7.33,357.90
298028,82.97,1.56,0.45
298051,83.84,10.86,3.11
298074,84.39,-6.81,358.05
298097,84.74,-14.19,355.94
298120,85.02,-17.31,355.05
298143,85.31,-14.62,355.82
298167,85.73,-11.27,356.78
298190,86.19,-11.41,356.73
298214,86.81,-7.49,357.86
298237,87.43,-5.91,358.31
298260,88.10,-7.38,357.89
298283,88.47,-17.67,354.95
298306,88.22,-32.86,350.67
298329,87.49,-42.68,347.95
298353,87.23,-56.88,344.12
298376,86.31,-79.76,338.26
298399,84.77,-123.33,328.34
298422,83.78,-93.61,334.92
298445,83.14,-86.31,336.66
298469,77.43,-31.83,350.96
298492,77.93,-66.85,341.52
298515,77.27,-100.97,333.21
298538,76.50,-116.72,329.73
298561,72.42,-114.44,330.22
298584,67.78,-114.50,330.21
298607,65.41,-56.14,344.32
298630,64.63,25.99,7.40
298653,65.70,74.39,20.40
298676,66.65,61.21,17.02
298699,66.95,23.56,6.72
298722,66.43,-15.53,355.56
298745,66.20,-22.66,353.54
298770,67.00,-11.98,356.57
298793,68.60,12.18,3.48
298816,70.79,40.09,11.34
298839,72.52,29.21,8.31
298863,73.08,-15.72,355.51
298887,73.46,-35.73,349.87
298911,74.72,2.79,0.80
298934,76.36,32.54,9.24
298957,79.84,112.50,29.36
298980,77.71,4.27,1.22
299004,70.11,-250.14,315.00
299027,63.63,-86.04,336.72
299050,59.83,21.44,6.12
299073,64.00,85.21,23.08
299096,66.77,62.15,17.26
299119,67.08,-27.08,352.29
299142,67.71,-60.16,343.26
299165,69.53,-16.96,355.15
299188,71.46,16.67,4.77
299211,72.97,19.16,5.47
299235,74.11,-4.43,358.73
299258,75.09,-13.47,356.15
299281,75.91,-12.23,356.50
299304,76.75,-8.74,357.50
299327,77.56,-9.68,357.23
299350,78.28,-11.96,356.58
299373,79.09,-9.52,357.28
299401,79.97,-1.00,359.71
299424,80.72,-2.30,359.34
299447,81.39,-4.30,358.77
299470,81.80,-11.19,356.80
299493,82.12,-15.22,355.65
299516,82.44,-17.20,355.09
299539,82.85,-15.23,355.65
299562,83.44,-6.73,358.07
299585,84.16,-0.63,359.82
299608,84.84,-2.45,359.30
299631,84.30,-17.21,355.08
299654,84.51,-16.56,355.27
299677,84.10,-28.39,351.92
299700,83.93,-47.56,346.62
299723,83.26,-67.01,341.48
299746,82.25,-100.24,333.38
299770,82.55,-29.09,351.72
299793,82.44,-60.41,343.19
299816,82.72,-60.04,343.29
299839,76.46,-52.73,345.23
299862,70.06,-69.10,340.94
299886,69.77,-102.48,332.87
299909,69.14,-95.05,334.58
299932,63.21,-141.99,324.63
299955,57.86,-160.85,321.19
299978,54.21,-87.53,336.36
300001,52.06,-11.60,356.68
300024,51.80,51.26,14.38
300047,52.48,77.54,21.19
300070,53.70,74.42,20.41
300093,54.97,49.49,13.90
300116,55.81,27.28,7.77
300139,57.36,10.40,2.98
300162,59.38,16.84,4.81
300185,61.79,43.01,12.14
300208,64.13,52.97,14.83
300231,66.17,40.89,11.55
300254,68.90,64.20,17.80
300277,72.77,117.31,30.39
300300,77.07,145.23,35.99
300323,82.47,197.73,44.67
300346,87.53,183.85,42.59
300369,79.50,-238.59,315.00
300392,74.01,-250.14,315.00
300415,67.88,-46.92,346.80
300438,69.26,39.19,11.09
300461,73.56,100.67,26.72
300484,75.54,49.47,13.89
300507,74.98,-26.76,352.38
300530,72.91,-80.59,338.05
300554,68.85,-11.73,356.64
300577,71.08,45.66,12.86
300600,73.19,51.87,14.54
300623,74.09,13.57,3.88
300646,73.85,-28.66,351.85
300670,73.77,-26.76,352.38
300693,74.15,-20.27,354.21
300716,74.60,-17.95,354.87
300739,74.76,-21.65,353.82
300762,75.14,-14.03,355.99
300786,75.62,-8.27,357.63
300809,76.15,-4.85,358.61
300832,76.71,-6.56,358.12
300855,77.02,-10.37,357.03
300878,77.54,-4.43,358.73
300901,78.21,2.79,0.80
300924,78.67,-5.02,358.56
300947,79.06,-6.95,358.01
300971,79.67,-3.68,358.95
300994,80.32,-7.47,357.86
301017,80.87,-7.71,357.79
301040,79.86,10.45,2.99
301063,79.42,-49.30,346.15
301086,80.16,-12.98,356.29
301109,80.61,-34.40,350.24
301132,80.95,-36.02,349.79
301155,81.83,-21.48,353.87
301178,82.51,-54.23,344.83
301202,74.93,-106.98,331.86
301225,74.05,-123.58,328.29
301248,74.35,-74.01,339.69
301271,69.32,-87.70,336.32
301294,65.62,-67.30,341.40
301317,63.54,-9.86,357.18
301340,61.89,15.47,4.42
301363,60.73,31.89,9.06
301386,58.98,49.08,13.79
301414,61.06,58.31,16.25
301437,62.24,28.08,7.99
301460,63.76,14.05,4.02
301483,66.06,27.82,7.92
301506,68.72,46.69,13.14
301529,71.65,68.33,18.86
301552,74.57,77.98,21.30
301575,77.36,77.08,21.08
301598,80.71,102.24,27.08
301621,84.95,142.89,35.54
301644,89.85,179.46,41.90
301667,95.49,214.69,45.00
301690,91.56,-52.96,345.17
301713,85.58,-250.14,315.00
301736,78.37,-90.82,335.58
301759,73.54,2.11,0.61
301782,76.74,84.10,22.81
301805,77.64,21.10,6.02
301828,77.00,-38.99,348.97
301851,77.85,-33.87,350.39
301874,79.53,9.29,2.66
301898,81.08,35.06,9.94
301921,81.99,23.44,6.69
301945,82.11,-0.03,359.99
301968,82.11,-4.65,358.67
301991,82.69,4.44,1.27
302014,83.38,6.96,1.99
302037,83.66,1.10,0.31
302061,83.65,-6.82,358.05
302084,83.96,-1.47,359.58
302107,84.25,1.63,0.47
302130,84.23,-11.27,356.78
302154,84.00,-19.61,354.40
302177,84.08,-11.63,356.67
302200,84.22,-5.38,358.46
302223,84.64,-3.20,359.08
302246,85.09,-3.52,358.99
302270,85.77,-7.24,357.93
302294,86.40,-0.37,359.89
302318,87.04,7.11,2.04
302341,86.10,7.88,2.26
302364,86.71,-9.82,357.19
302387,86.82,-62.32,342.69
302411,86.17,-68.22,341.17
302435,84.82,-112.37,330.67
302458,85.11,-60.45,343.18
302481,85.83,-30.07,351.45
302504,79.77,-44.85,347.36
302527,73.34,-89.77,335.83
302550,74.09,-56.28,344.28
302573,70.67,-61.25,342.97
302596,66.79,-49.02,346.23
302620,64.65,-11.50,356.71
302643,62.78,44.83,12.63
302667,61.43,82.08,22.31
302690,59.35,87.24,23.57
302713,61.18,61.68,17.14
302736,62.70,29.47,8.38
302759,64.30,14.65,4.19
302782,66.69,25.63,7.30
302805,69.71,53.08,14.86
302828,73.47,98.31,26.18
302852,77.36,112.50,29.36
302875,80.69,98.80,26.29
302898,84.04,98.26,26.16
302921,87.79,115.20,29.94
302944,91.70,131.40,33.31
302967,94.92,119.50,30.86
302990,89.50,-134.66,326.05
303013,82.34,-250.14,315.00
303037,76.34,-34.34,350.26
303060,72.49,40.56,11.47
303083,76.44,99.32,26.41
303106,78.65,59.82,16.65
303129,78.01,-37.59,349.36
303152,76.81,-62.04,342.77
303175,78.37,-7.73,357.79
303198,79.91,36.57,10.36
303221,80.84,35.73,10.13
303244,81.48,14.71,4.21
303267,81.68,-16.50,355.28
303290,81.79,-19.31,354.48
303313,82.20,-9.15,357.38
303336,82.70,-3.92,358.88
303359,82.91,-12.91,356.31
303382,82.93,-22.98,353.45
303405,83.16,-11.27,356.77
303433,83.79,4.76,1.36
303456,84.13,-3.55,358.98
303479,84.19,-19.17,354.53
303503,84.45,-15.05,355.70
303527,84.75,-6.50,358.14
303551,85.26,4.92,1.41
303574,85.54,-2.37,359.32
303597,86.04,0.99,0.28
303620,86.44,-2.25,359.35
303643,86.90,15.44,4.42
303666,87.53,8.63,2.47
303689,88.41,9.70,2.78
303712,88.12,-41.89,348.17
303736,87.06,-94.79,334.64
303759,86.90,-78.02,338.69
303782,87.76,-25.63,352.70
303805,82.40,-11.32,356.76
303828,76.85,-32.38,350.80
303851,77.57,-53.53,345.02
303874,72.85,-91.48,335.42
303897,67.87,-95.37,334.51
303920,65.48,-31.69,351.00
303944,63.49,7.72,2.21
303967,62.30,33.85,9.61
303990,62.31,50.15,14.08
304013,63.12,50.24,14.10
304036,63.77,27.18,7.74
304059,64.31,6.47,1.85
304082,65.52,-1.48,359.58
304105,67.38,9.82,2.81
304128,69.80,37.18,10.53
304151,73.11,82.62,22.45
304174,76.83,111.21,29.08
304197,81.43,150.11,36.89
304220,87.20,204.20,45.00
304243,93.80,250.13,45.00
304266,100.19,250.07,45.00
304289,104.18,156.86,38.11
304312,95.83,-250.14,315.00
304336,90.17,-250.14,315.00
304359,92.50,39.54,11.18
304382,96.10,104.98,27.69
304405,100.27,113.95,29.67
304428,99.95,-14.51,355.85
304451,97.58,-91.24,335.48
304474,91.30,-46.47,346.92
304497,92.76,42.34,11.95
304520,94.88,50.05,14.05
304543,97.15,64.07,17.76
304566,97.77,19.64,5.61
304589,97.53,-29.83,351.52
304612,97.30,-37.18,349.47
304635,97.36,-33.58,350.47
304659,97.70,-16.73,355.22
304682,98.20,-8.64,357.53
304705,98.84,-4.28,358.77
304728,99.41,-1.85,359.47
304751,99.73,-8.08,357.69
304774,99.88,-15.65,355.53
304797,100.25,-8.99,357.43
304820,100.78,2.62,0.75
304843,100.73,-8.13,357.67
304867,100.64,-28.80,351.81
304890,100.58,-30.44,351.35
304913,100.40,-31.44,351.07
304936,100.26,-25.14,352.84
304959,99.93,-34.59,350.19
304982,99.59,-36.68,349.61
305005,98.81,-43.62,347.70
305028,99.07,-36.87,349.55
305051,100.55,8.07,2.31
305074,103.40,62.63,17.39
305097,99.08,17.73,5.06
305120,100.46,-5.09,358.54
305143,96.84,-48.98,346.24
305166,91.76,-76.89,338.97
305189,87.11,-57.25,344.03
305212,83.74,-4.66,358.66
305235,81.15,44.91,12.66
305258,78.90,55.41,15.49
305281,80.67,47.69,13.41
305304,81.40,39.27,11.11
305327,82.22,19.14,5.47
305350,83.86,9.76,2.79
305373,85.18,4.20,1.20
305396,86.65,9.88,2.83
305419,88.45,31.70,9.01
305447,90.87,54.67,15.29
305471,94.04,95.88,25.61
305495,98.42,147.11,36.34
305518,103.42,190.11,43.55
305542,108.56,196.21,44.45
305565,110.63,106.58,28.05
305588,102.31,-250.14,315.00
305611,97.51,-250.14,315.00
305635,99.49,22.92,6.54
305658,102.53,72.64,19.96
305681,106.07,103.26,27.31
305705,105.57,-9.42,357.30
305728,104.10,-65.62,341.84
305751,103.17,-62.26,342.71
305774,104.42,-2.24,359.36
305797,106.19,46.92,13.20
305820,107.72,41.04,11.60
305844,107.86,-4.40,358.74
