Timestamp,Angle,Velocity,Phase
246459,81.55,-3.82,358.90
246482,81.51,-3.59,358.97
246505,81.48,-3.47,359.01
246528,81.46,-3.67,358.95
246551,81.45,-3.67,358.95
246574,81.43,-3.39,359.03
246597,81.42,-3.48,359.00
246620,81.38,-3.55,358.98
246643,81.37,-3.34,359.04
246666,81.35,-2.82,359.19
246689,81.35,-2.73,359.22
246712,81.35,-2.72,359.22
246735,81.35,-3.44,359.02
246758,81.34,-3.09,359.11
246781,81.32,-3.21,359.08
246804,81.28,-3.79,358.91
246827,81.23,-4.42,358.73
246850,81.18,-4.56,358.69
246873,81.12,-4.81,358.62
246896,81.06,-4.77,358.63
246919,81.06,-3.89,358.88
246942,81.12,-1.53,359.56
246965,81.25,1.52,0.44
246989,81.66,4.29,1.23
247013,81.96,14.24,4.07
247041,82.49,17.80,5.09
247064,83.12,15.77,4.51
247088,83.72,15.78,4.51
247111,84.04,7.18,2.06
247134,84.17,-1.05,359.70
247157,84.38,-3.10,359.11
247180,84.71,3.64,1.04
247203,85.23,10.89,3.12
247226,85.88,13.97,4.00
247249,86.35,9.18,2.63
247272,86.65,2.25,0.65
247295,87.08,2.51,0.72
247318,87.43,1.56,0.45
247341,87.72,-1.64,359.53
247364,88.03,-5.51,358.42
247388,88.21,-8.27,357.63
247411,88.43,-8.48,357.57
247434,88.82,-5.10,358.54
247457,89.10,-5.60,358.40
247480,89.40,-4.84,358.61
247503,89.73,-3.81,358.91
247526,89.90,-5.93,358.30
247549,89.98,-8.53,357.56
247572,89.98,-11.81,356.62
247595,90.05,-10.08,357.12
247618,90.13,-8.68,357.52
247641,90.20,-10.11,357.10
247664,90.35,-8.31,357.62
247688,90.42,-9.21,357.36
247711,90.62,-9.03,357.41
247734,90.93,-2.86,359.18
247758,91.27,0.89,0.26
247781,91.43,-4.08,358.83
247804,91.65,-3.23,359.08
247827,91.89,-1.85,359.47
247850,92.05,-7.89,357.74
247874,92.10,-11.34,356.76
247897,92.09,-9.44,357.30
247920,91.78,-7.00,358.00
247943,90.29,-3.18,359.09
247966,89.19,-60.30,343.22
247989,83.33,-23.89,353.19
248012,84.33,-8.50,357.57
248035,85.83,28.04,7.98
248058,86.50,-9.74,357.21
248081,85.77,-67.56,341.34
248104,84.91,-84.10,337.19
248127,84.58,-56.78,344.15
248150,84.04,-31.11,351.16
248173,84.00,-11.15,356.81
248196,84.17,12.53,3.59
248219,84.99,26.43,7.53
248242,85.85,25.02,7.13
248265,86.81,24.08,6.86
248289,87.91,28.65,8.15
248312,89.43,41.60,11.75
248335,91.25,54.66,15.29
248358,93.41,64.30,17.82
248381,95.86,76.88,21.03
248404,98.33,80.92,22.03
248427,100.29,62.98,17.48
248450,101.60,39.18,11.08
248473,102.43,20.86,5.96
248496,102.76,1.85,0.53
248519,103.25,-2.91,359.17
248542,104.61,27.43,7.81
248565,106.80,68.69,18.96
248588,108.89,76.97,21.05
248611,110.72,70.69,19.47
248634,112.06,50.63,14.20
248657,112.70,20.85,5.95
248680,112.38,-19.27,354.50
248703,110.89,-71.18,340.41
248726,109.11,-92.36,335.21
248749,108.48,-53.60,345.00
248773,103.41,-1.34,359.62
248797,99.71,-6.76,358.06
248820,94.16,-116.44,329.79
248843,95.76,45.63,12.85
248866,95.38,11.31,3.24
248889,90.54,10.65,3.05
248912,92.53,18.21,5.20
248935,94.04,6.12,1.75
248958,95.18,31.27,8.89
248981,95.75,14.54,4.16
249004,96.37,7.56,2.17
249027,97.32,2.31,0.66
249055,98.15,3.11,0.89
249078,98.66,-2.44,359.30
249101,98.97,-5.14,358.53
249124,99.31,-3.79,358.91
249147,99.88,1.08,0.31
249170,100.59,8.50,2.43
249193,101.24,11.22,3.21
249216,101.55,4.26,1.22
249239,101.68,-2.81,359.20
249262,101.88,-3.31,359.05
249285,102.07,-5.45,358.44
249308,102.14,-10.24,357.07
249331,102.32,-7.83,357.76
249355,102.51,-5.05,358.55
249378,102.64,-8.57,357.55
249401,102.60,-13.92,356.02
249424,102.43,-18.82,354.62
249447,102.20,-20.76,354.08
249470,101.47,-28.61,351.86
249493,101.51,-28.89,351.78
249516,101.25,-31.74,350.98
249539,100.93,-27.84,352.08
249562,100.65,-43.28,347.79
249585,100.66,-18.21,354.80
249608,99.73,-49.62,346.07
249631,98.92,-54.71,344.70
249655,99.12,-29.62,351.58
249678,99.88,-8.43,357.59
249701,101.30,3.79,1.09
249724,96.16,21.13,6.03
249748,97.98,37.27,10.56
249771,99.62,54.83,15.33
249794,98.12,-7.47,357.86
249817,96.08,-40.28,348.61
249840,95.69,-32.31,350.82
249863,94.45,-20.98,354.01
249886,92.92,-12.53,356.41
249909,93.86,13.37,3.82
249932,94.12,38.08,10.78
249955,95.37,46.35,13.05
249978,96.13,38.04,10.77
250001,97.29,31.92,9.07
250024,98.78,33.21,9.43
250047,100.40,37.79,10.70
250070,101.89,39.07,11.05
250093,103.11,32.50,9.23
250116,104.18,27.53,7.84
250139,106.02,55.87,15.61
250162,108.97,104.63,27.62
250185,112.51,138.30,34.66
250208,115.89,139.70,34.93
250231,118.78,123.19,31.63
250254,114.74,-57.60,343.93
250277,106.66,-250.14,315.00
250300,103.36,-210.07,315.00
250323,98.18,11.18,3.20
250346,101.28,107.51,28.26
250369,103.04,81.04,22.06
250392,103.14,16.62,4.75
250415,102.57,-42.05,348.13
250438,103.02,-13.51,356.14
250462,104.46,14.63,4.18
250485,105.87,28.78,8.19
250508,106.41,8.15,2.33
250531,106.00,-35.97,349.80
250555,106.35,-31.37,351.09
250578,107.09,-4.66,358.66
250601,107.80,5.10,1.46
250624,108.17,-8.39,357.60
250647,108.97,-1.98,359.43
250670,109.56,11.44,3.27
250693,109.88,5.15,1.48
250716,109.71,-8.90,357.45
250739,109.40,-17.78,354.92
250762,109.32,-14.64,355.81
250785,109.63,-5.06,358.55
250808,110.24,7.60,2.18
250831,110.63,9.18,2.63
250854,110.86,4.88,1.40
250877,111.04,0.73,0.21
250900,111.40,0.89,0.25
250923,111.57,-0.60,359.83
250946,111.68,0.90,0.26
250969,111.96,5.15,1.47
250992,112.15,2.69,0.77
251015,112.16,-5.08,358.55
251038,112.08,-12.32,356.47
251066,111.14,-32.12,350.88
251089,110.03,-69.67,340.79
251112,108.39,-70.37,340.61
251135,107.30,-55.90,344.38
251158,106.46,-83.78,337.27
251181,105.55,-57.12,344.06
251204,105.72,-31.89,350.94
251227,99.24,-51.44,345.58
251250,99.39,-55.05,344.61
251273,95.18,-101.68,333.05
251296,89.75,-77.89,338.72
251319,86.55,-16.62,355.25
251342,84.67,65.33,18.09
251365,85.62,92.08,24.72
251389,87.01,77.24,21.12
251412,87.86,44.98,12.68
251435,88.38,23.40,6.67
251458,89.03,14.64,4.19
251481,89.62,-1.61,359.54
251504,90.19,-5.89,358.31
251527,91.16,10.36,2.96
251550,92.84,39.98,11.30
251573,94.86,57.77,16.11
251596,96.73,56.18,15.69
251619,98.73,59.24,16.50
251642,101.39,86.40,23.36
251665,105.24,138.10,34.62
251688,109.94,186.72,43.03
251711,114.71,200.82,45.00
251734,119.23,189.76,43.50
251757,115.11,-62.91,342.54
251780,107.08,-250.14,315.00
251803,98.01,-150.02,323.13
251826,93.36,33.76,9.58
251849,97.99,133.02,33.63
251872,99.97,93.46,25.05
251895,100.24,26.94,7.67
251918,99.26,-16.36,355.32
251941,99.83,22.92,6.54
251964,100.46,33.60,9.54
251987,101.08,24.80,7.07
252010,100.87,11.06,3.17
252033,100.96,6.79,1.94
252056,100.84,3.44,0.98
252079,100.43,-3.58,358.97
252102,100.21,-2.29,359.34
252125,99.97,-6.19,358.23
252148,99.77,-4.09,358.83
252171,99.52,0.62,0.18
252194,99.33,1.39,0.40
252217,99.28,1.85,0.53
252240,99.15,-0.83,359.76
252263,99.12,0.32,0.09
252286,99.11,1.19,0.34
252309,99.18,4.71,1.35
252332,99.39,8.02,2.30
252355,99.64,11.26,3.22
252378,99.90,10.94,3.13
252401,100.08,6.63,1.90
252424,100.24,6.05,1.73
252447,100.78,-5.81,358.34
252470,100.66,-10.59,356.97
252493,100.56,-11.19,356.80
252516,100.69,-2.51,359.28
252539,100.49,-9.99,357.14
252562,100.88,-16.93,355.16
252585,100.93,-19.32,354.48
252608,100.52,-35.06,350.06
252631,99.42,-63.33,342.43
252654,98.43,-72.50,340.07
252677,97.85,-61.05,343.03
252700,98.72,-17.89,354.89
252723,100.25,4.73,1.36
252746,101.64,-5.11,358.54
252769,102.18,-24.16,353.11
252792,98.33,-70.89,340.48
252815,93.46,-111.56,330.85
252838,88.50,-90.82,335.58
252861,84.15,-17.76,354.93
252885,81.52,64.98,18.00
252908,79.54,111.62,29.17
252931,84.17,118.99,30.75
252955,86.65,96.34,25.72
252978,88.20,50.14,14.07
253001,89.10,2.98,0.85
253024,90.12,-8.03,357.70
253048,91.85,22.54,6.43
253076,94.59,68.88,19.00
253099,97.02,78.79,21.50
253122,99.46,91.82,24.66
253145,103.13,138.35,34.67
253168,107.96,168.98,40.20
253191,112.04,164.32,39.41
253214,116.01,169.53,40.29
253238,111.94,-63.60,342.36
253261,103.58,-250.14,315.00
253284,99.17,-249.10,315.00
253307,100.73,-0.82,359.77
253330,103.61,82.58,22.44
253353,105.92,67.24,18.58
253376,106.68,22.33,6.37
253399,107.22,-3.37,359.03
253423,107.86,13.23,3.78
253447,108.49,20.47,5.84
253470,109.63,34.37,9.75
253493,110.51,21.36,6.10
253516,110.26,-21.79,353.78
253539,110.45,-20.73,354.08
253562,110.90,-3.92,358.88
253585,110.89,-5.83,358.33
253608,110.81,-9.92,357.16
253631,110.97,-7.53,357.84
253654,111.21,2.76,0.79
253677,111.29,2.46,0.70
253700,111.29,-3.02,359.13
253723,111.19,-4.77,358.63
253746,110.90,-9.05,357.41
253770,110.62,-11.82,356.62
253793,110.76,-2.82,359.19
253816,110.78,2.96,0.85
253839,110.80,3.36,0.96
253862,110.99,3.28,0.94
253885,111.28,7.33,2.10
253908,111.37,1.49,0.43
253931,111.34,-5.82,358.33
253954,111.11,-9.90,357.17
253977,111.07,-16.03,355.42
254000,110.70,-20.53,354.14
254023,110.33,-42.46,348.01
254046,109.40,-48.26,346.43
254069,109.04,-21.16,353.96
254092,108.74,-40.43,348.57
254115,107.45,-79.98,338.20
254139,107.35,-38.98,348.97
254162,108.41,5.76,1.65
254185,102.76,-0.79,359.77
254208,103.73,-13.41,356.16
254231,98.77,-1.81,359.48
254255,95.54,-5.12,358.53
254278,92.32,8.44,2.42
254301,90.15,14.72,4.21
254324,88.46,15.76,4.51
254347,87.24,19.05,5.44
254370,88.33,44.34,12.50
254393,89.58,59.47,16.56
254416,90.72,40.41,11.42
254439,91.89,19.53,5.58
254462,93.16,14.25,4.08
254485,94.33,17.63,5.04
254508,95.44,18.98,5.42
254531,96.14,4.81,1.38
254554,97.21,15.39,4.40
254577,98.93,44.87,12.64
254600,101.19,75.06,20.57
254623,103.91,92.50,24.82
254646,106.94,115.95,30.10
254669,111.23,172.28,40.74
254692,109.21,33.92,9.63
254715,101.37,-250.14,315.00
254739,90.96,-208.34,315.00
254762,85.38,-30.95,351.20
254785,82.40,97.05,25.88
254808,85.20,99.50,26.45
254831,86.50,39.32,11.12
254854,86.07,-24.23,353.09
254877,86.94,-42.15,348.10
254900,82.12,19.79,5.65
254923,84.19,39.66,11.22
254946,85.33,18.81,5.37
254969,85.98,5.85,1.67
254992,86.10,6.09,1.74
255015,86.04,0.36,0.10
255039,86.01,-3.05,359.13
255062,86.24,-1.05,359.70
255090,86.68,6.69,1.91
255113,86.92,2.97,0.85
255136,87.03,-1.89,359.46
255159,87.07,-0.23,359.93
255182,87.13,-2.75,359.21
255205,87.20,-4.06,358.84
255228,86.98,-8.92,357.45
255251,86.86,-9.51,357.28
255274,86.95,-5.14,358.53
255297,87.17,0.91,0.26
255320,87.44,1.88,0.54
255343,87.27,-9.19,357.37
255366,87.32,-9.07,357.40
255389,87.49,-0.76,359.78
255412,87.84,0.56,0.16
255435,88.10,-4.18,358.80
255458,88.40,-5.31,358.48
255481,88.21,-11.29,356.77
255504,88.02,-17.82,354.91
255527,87.94,-45.56,347.17
255550,86.84,-72.87,339.98
255574,85.65,-90.27,335.71
255597,85.06,-80.56,338.06
255620,85.42,-55.15,344.59
255643,86.20,-16.27,355.35
255666,81.19,7.55,2.16
255690,82.76,-7.53,357.84
255713,77.53,-10.74,356.93
255736,73.83,-41.49,348.28
255759,70.25,-34.04,350.34
255782,67.26,-4.05,358.84
255805,64.99,39.56,11.19
255829,63.11,72.75,19.99
255852,61.13,101.09,26.81
255875,65.87,108.58,28.50
255898,69.78,105.91,27.90
255921,72.96,81.21,22.10
255944,75.54,51.70,14.49
255967,77.99,42.13,11.90
255990,80.07,36.60,10.37
256014,81.92,36.04,10.21
256037,83.82,46.69,13.14
256060,85.93,60.43,16.81
256083,88.79,90.40,24.32
256106,92.32,109.56,28.71
256129,97.83,205.95,45.00
256152,99.36,94.24,25.23
256175,91.90,-230.36,315.00
256199,81.75,-250.14,315.00
256222,82.33,-54.98,344.63
256245,85.54,86.31,23.34
256268,87.77,80.56,21.94
256291,88.83,11.08,3.17
256314,89.78,19.14,5.47
256337,90.99,35.52,10.07
256360,92.21,40.27,11.39
256383,92.29,24.18,6.89
256406,92.58,23.44,6.69
256429,93.12,11.17,3.20
256452,93.42,-11.69,356.66
256475,93.15,-31.91,350.94
256498,93.09,-36.02,349.79
256521,93.82,-5.34,358.47
256544,94.79,13.10,3.75
256567,95.72,10.43,2.98
256590,96.17,-2.56,359.27
256613,96.60,-7.09,357.97
256636,96.88,-18.09,354.83
256659,97.07,-28.18,351.98
256682,96.58,-48.76,346.30
256705,96.30,-50.63,345.80
256728,96.12,-42.05,348.13
256751,96.01,-36.70,349.60
256774,96.99,-5.87,358.32
256797,97.44,-16.67,355.23
256820,97.53,-25.15,352.83
256843,97.53,-32.55,350.76
256866,97.13,-42.34,348.05
256889,97.31,-25.75,352.66
256912,97.87,-5.68,358.37
256935,98.50,-3.24,359.07
256958,98.75,-9.34,357.33
256981,98.12,-38.07,349.22
257004,96.79,-79.66,338.28
257027,96.93,-38.58,349.08
257050,98.67,26.47,7.54
257073,101.13,43.91,12.38
257101,103.17,33.83,9.60
257124,104.28,-0.13,359.96
257147,102.66,-87.81,336.30
257170,94.39,-146.17,323.84
257193,86.48,-133.97,326.18
257216,80.29,-71.52,340.32
257240,76.29,-23.38,353.33
257263,74.37,6.23,1.78
257286,73.76,18.60,5.31
257309,72.95,27.01,7.69
257332,73.07,32.43,9.21
257355,72.91,20.54,5.86
257378,73.26,10.02,2.87
257401,74.11,8.97,2.57
257424,75.62,8.02,2.30
257447,77.70,30.18,8.58
257470,79.92,49.18,13.82
257493,81.88,41.04,11.60
257516,83.90,42.69,12.05
257539,86.39,65.99,18.26
257563,89.85,111.69,29.18
257586,93.70,135.83,34.18
257609,97.33,127.66,32.55
257632,97.47,33.22,9.43
257655,89.00,-250.14,315.00
257678,87.80,-90.24,335.72
257701,84.03,32.10,9.12
257724,87.40,86.82,23.47
257747,89.06,31.67,9.00
257770,89.37,-8.15,357.67
257793,89.18,-35.69,349.88
257816,90.07,-2.34,359.33
257839,91.51,32.44,9.21
257862,93.11,45.60,12.84
257885,94.06,12.71,3.64
257909,94.07,-34.95,350.09
257933,94.42,-26.47,352.46
257956,94.94,-5.67,358.38
257979,95.36,-9.02,357.42
258002,95.88,-8.86,357.46
258025,96.61,0.18,0.05
258048,97.38,13.25,3.79
258071,98.02,10.25,2.93
258094,98.46,0.69,0.20
258117,98.70,-6.99,358.00
258140,98.99,-8.63,357.53
258163,99.41,-3.11,359.11
258186,99.72,0.43,0.12
258209,99.93,-5.93,358.30
258232,100.24,-3.56,358.98
258255,100.74,4.07,1.17
258278,101.05,-5.01,358.57
258301,101.07,-15.69,355.51
258324,100.30,-33.44,350.51
258347,99.05,-69.86,340.75
258370,98.03,-62.33,342.69
258393,97.01,-75.24,339.38
258416,90.70,-66.52,341.60
258439,90.96,-13.73,356.07
258462,93.61,44.37,12.51
258485,87.94,-28.08,352.01
258508,88.30,-51.12,345.66
258531,83.48,-59.98,343.31
258554,78.62,-54.37,344.79
258577,75.55,9.16,2.62
258600,73.88,63.94,17.73
258623,72.17,89.29,24.06
258646,69.53,99.11,26.36
258669,73.09,92.44,24.81
258692,75.93,81.58,22.19
258715,78.85,77.18,21.10
258738,81.95,73.47,20.17
258761,84.58,56.39,15.75
258784,87.41,70.05,19.30
258807,89.77,57.24,15.97
258830,91.13,24.47,6.98
258853,92.16,4.43,1.27
258876,93.87,25.44,7.25
258899,96.13,64.08,17.76
258923,97.80,53.95,15.10
258946,99.00,35.95,10.19
258969,100.16,35.01,9.93
258992,101.02,22.18,6.33
259015,97.09,-49.89,345.99
259038,89.39,-222.63,315.00
259061,89.32,-46.39,346.94
259084,85.42,24.98,7.12
259112,88.62,71.66,19.71
259135,91.45,48.37,13.60
259158,91.49,-7.34,357.90
259181,92.42,-15.78,355.49
259205,92.43,-7.48,357.86
259228,93.34,-1.87,359.46
259251,94.60,-3.84,358.90
259274,95.61,-9.63,357.24
259297,96.31,-20.32,354.20
259320,97.10,-11.18,356.80
259343,97.82,-5.76,358.35
259366,98.68,-2.15,359.39
259389,99.48,0.32,0.09
259412,100.15,-5.00,358.57
259435,100.77,-6.38,358.17
259458,101.03,-11.02,356.85
259481,101.45,-14.31,355.91
259505,102.15,-3.68,358.95
259528,102.88,-0.08,359.98
259551,103.19,-9.02,357.42
259574,103.40,-14.68,355.80
259597,103.72,-10.38,357.03
259620,104.20,-2.96,359.15
259643,104.57,-5.96,358.29
259666,105.06,-5.23,358.50
259690,105.50,-2.63,359.25
259713,105.80,-2.09,359.40
259736,106.18,1.51,0.43
259759,106.56,1.60,0.46
259782,106.69,-4.20,358.80
259805,106.42,-18.90,354.60
259828,105.82,-39.73,348.77
259851,105.12,-55.44,344.51
259874,104.18,-47.14,346.74
259897,103.23,-55.38,344.52
259920,101.78,-95.72,334.42
259943,102.09,-38.67,349.06
259966,97.66,47.56,13.38
259990,100.12,62.16,17.27
260013,101.50,42.29,11.94
260036,104.21,90.86,24.43
260059,105.69,28.66,8.15
260082,104.20,-42.45,348.02
260105,102.69,-68.91,340.99
260128,101.04,-64.20,342.20
260151,101.00,-38.10,349.21
260174,96.05,-4.67,358.66
260197,91.34,29.23,8.31
260220,93.53,56.29,15.72
260243,95.47,58.55,16.32
260266,97.17,41.27,11.66
260289,98.47,21.98,6.27
260313,99.64,8.33,2.38
260336,101.26,20.31,5.80
260359,102.58,15.71,4.49
260382,103.59,11.11,3.18
260405,104.10,-9.60,357.25
260428,105.01,6.53,1.87
260451,106.96,59.48,16.56
260474,109.52,98.82,26.29
260497,112.15,105.11,27.72
260520,114.56,98.20,26.15
260543,110.20,-81.20,337.90
260566,101.82,-250.14,315.00
260589,102.85,-7.53,357.84
260612,99.33,94.73,25.35
260635,102.79,124.65,31.93
260658,104.18,49.72,13.96
260681,102.86,-42.85,347.91
260704,102.15,-63.87,342.29
260727,102.96,-16.61,355.25
260750,104.23,13.76,3.94
260773,105.37,19.95,5.70
260796,105.27,-27.67,352.12
260819,105.17,-39.46,348.84
260842,105.52,-13.05,356.27
260865,106.06,-0.05,359.99
260888,106.58,-2.64,359.24
260911,106.83,-12.07,356.55
260934,107.22,-7.61,357.82
260957,107.69,-2.65,359.24
260980,108.34,-0.16,359.95
261003,108.69,-5.17,358.52
261026,108.84,-10.58,356.97
261049,109.06,-12.35,356.47
261072,109.35,-8.48,357.57
261095,109.63,-5.54,358.41
261123,110.06,-2.79,359.20
261146,110.37,3.43,0.98
261170,110.72,5.45,1.56
261193,111.07,5.03,1.44
261216,111.35,1.85,0.53
261239,111.38,-7.76,357.78
261262,111.02,-22.38,353.61
261285,109.29,-48.19,346.45
261308,108.76,-47.61,346.61
261331,108.71,-29.66,351.57
261354,107.38,-58.31,343.75
261377,106.34,-77.90,338.72
261400,106.57,-23.29,353.36
261423,100.64,-22.00,353.72
261446,93.98,-60.55,343.16
261469,87.11,-69.87,340.74
261492,81.52,-37.92,349.26
261515,77.02,-82.35,337.62
261538,72.24,-49.15,346.19
261561,69.83,7.68,2.20
261584,68.56,55.71,15.57
261608,66.92,77.45,21.17
261631,69.29,79.21,21.61
261654,71.58,65.14,18.04
261677,73.69,49.50,13.90
261700,75.89,35.51,10.07
261723,78.03,36.23,10.27
261746,80.86,65.84,18.22
261769,83.69,74.77,20.50
261792,86.04,59.86,16.66
261815,89.44,97.28,25.94
261838,93.32,122.60,31.51
261861,96.65,116.97,30.32
261884,99.52,100.93,26.78
261907,102.03,89.43,24.09
261930,102.18,27.64,7.87
261953,93.71,-250.14,315.00
261976,90.78,-185.07,317.22
261999,85.75,-1.80,359.48
262022,82.63,90.82,24.42
262045,85.66,88.56,23.88
262068,86.08,23.18,6.61
262091,86.00,-22.15,353.68
262114,86.38,-23.31,353.35
262137,87.04,-17.98,354.86
262160,88.40,-2.66,359.24
262183,89.83,9.56,2.74
262206,90.41,-15.15,355.67
262229,90.96,-28.18,351.98
262252,91.93,-9.40,357.31
262275,93.02,1.83,0.52
262298,93.98,-1.64,359.53
262321,94.56,-6.74,358.07
262344,95.07,-5.87,358.32
262367,95.71,-0.09,359.97
262390,96.31,-0.77,359.78
262413,96.57,-12.17,356.52
262436,96.61,-22.49,353.58
262459,96.73,-22.49,353.58
262482,96.91,-19.68,354.38
262505,97.30,-12.56,356.41
262528,98.00,0.55,0.16
262551,98.56,3.08,0.88
262574,99.15,1.94,0.56
262597,99.64,1.30,0.37
262620,100.10,3.64,1.04
262643,100.62,3.85,1.10
262666,101.10,1.13,0.32
262689,101.38,-3.08,359.12
262712,101.48,-15.27,355.63
262735,101.18,-26.89,352.34
262758,101.04,-36.61,349.63
262781,101.48,-15.69,355.51
262804,100.85,-52.86,345.19
262827,99.55,-101.82,333.02
262850,99.43,-64.10,342.23
262873,92.51,-59.59,343.41
262896,93.24,-25.98,352.60
262919,94.81,20.76,5.92
262942,91.33,25.60,7.29
262965,92.25,2.11,0.61
262988,87.47,10.92,3.12
263011,86.14,31.41,8.93
263034,87.23,29.24,8.32
263057,82.55,25.12,7.16
263080,78.22,32.38,9.20
263103,81.75,67.53,18.66
263131,85.50,84.58,22.92
263154,88.11,68.34,18.86
263177,90.30,39.98,11.30
263200,92.36,31.83,9.04
263223,94.41,38.79,10.98
263246,96.66,54.24,15.17
263269,98.36,41.21,11.64
263292,100.09,43.95,12.39
263315,101.89,50.55,14.18
263338,103.80,59.81,16.65
263361,105.68,63.68,17.66
263384,107.62,68.11,18.81
263407,109.58,69.55,19.18
263430,108.59,1.75,0.50
263453,99.91,-250.14,315.00
263476,97.32,-160.63,321.23
263499,93.05,47.44,13.34
263522,95.27,103.07,27.26
263545,97.89,78.57,21.45
263568,98.72,28.96,8.24
263591,98.11,-34.34,350.26
263614,98.01,-34.02,350.35
263638,99.03,-0.44,359.87
263661,100.49,22.89,6.53
263684,101.38,9.07,2.60
263707,101.84,-22.62,353.55
263730,102.40,-7.40,357.88
263753,103.14,16.79,4.80
263776,103.62,19.11,5.46
263799,103.78,7.91,2.26
263822,103.95,9.21,2.64
263845,104.43,17.25,4.93
263868,105.11,25.51,7.27
263891,105.46,16.05,4.59
263914,105.23,-3.77,358.92
263937,104.90,-13.05,356.27
263960,104.64,-11.26,356.78
263983,104.55,-9.79,357.20
264006,104.48,-7.63,357.81
264029,104.42,-6.54,358.13
264053,104.24,-10.68,356.94
264076,104.03,-7.56,357.83
264099,103.96,-8.72,357.50
264122,103.94,-9.44,357.30
264145,103.76,-11.97,356.58
264169,103.23,-24.76,352.94
264192,103.05,-51.05,345.68
264215,102.39,-57.48,343.97
264238,102.00,-54.53,344.75
264261,101.22,-75.15,339.41
264284,101.64,-49.62,346.07
264307,95.33,-41.83,348.19
264330,96.88,-4.29,358.77
264353,99.28,74.38,20.40
264376,103.43,159.30,38.54
264399,106.03,86.66,23.43
264422,105.60,5.02,1.44
264445,103.86,-32.95,350.65
264468,99.54,-60.80,343.09
264491,94.73,-90.60,335.63
264514,89.57,-96.07,334.34
264537,84.72,-52.83,345.20
264560,81.00,36.81,10.43
264583,78.17,103.18,27.29
264606,76.16,115.50,30.01
264629,78.69,86.02,23.27
264652,80.49,40.94,11.57
264675,82.53,20.76,5.93
264698,84.24,13.26,3.79
264721,86.24,35.56,10.08
264744,88.63,61.84,17.18
264767,90.87,60.99,16.96
264790,93.56,82.94,22.52
264813,96.42,94.83,25.37
264836,99.02,89.61,24.13
264859,101.25,81.66,22.21
264882,100.34,11.92,3.41
264905,92.89,-206.04,315.00
264928,93.07,-30.08,351.45
264951,96.60,83.28,22.61
264974,99.15,65.06,18.02
264997,101.25,39.61,11.20
265020,101.77,2.49,0.71
265043,101.46,-18.29,354.77
