Timestamp,Angle,Velocity,Phase
124345,-124.20,-41.46,191.71
124368,-125.96,-164.87,219.50
124391,-127.77,-221.98,225.00
124414,-131.15,-218.77,225.00
124437,-135.58,-235.82,225.00
124460,-137.59,-89.20,204.04
124483,-136.03,53.79,164.95
124506,-132.33,176.69,138.54
124529,-127.32,244.72,135.00
124552,-122.54,238.18,135.00
124580,-118.51,185.20,137.20
124603,-110.98,94.33,154.75
124626,-111.04,50.65,165.79
124649,-108.23,175.31,138.76
124672,-96.97,250.13,135.00
124695,-86.33,232.55,135.00
124719,-75.91,216.86,135.00
124743,-65.36,236.55,135.00
124766,-62.33,234.05,135.00
124789,-60.09,160.47,141.26
124812,-63.62,-186.16,222.95
124836,-65.27,-250.14,225.00
124859,-66.80,-41.44,191.70
124882,-68.63,-48.88,193.73
124905,-69.08,3.64,178.96
124928,-70.55,-48.26,193.57
124951,-72.04,-51.75,194.51
124974,-73.60,-51.08,194.33
124997,-74.68,-37.12,190.52
125020,-75.72,-32.98,189.37
125043,-76.66,-26.05,187.42
125066,-77.66,-29.19,188.30
125089,-78.53,-18.92,185.41
125113,-79.15,-6.53,181.87
125137,-79.48,4.42,178.73
125160,-79.88,2.31,179.34
125184,-80.61,-13.48,183.86
125207,-81.06,-2.36,180.68
125230,-81.93,-10.10,182.89
125253,-82.94,-15.33,184.38
125276,-83.92,-15.02,184.29
125299,-84.97,-16.68,184.77
125322,-85.82,-9.31,182.67
125345,-86.58,-3.28,180.94
125368,-87.61,-12.59,183.60
125391,-88.71,-17.20,184.91
125414,-90.15,-33.31,189.45
125438,-91.72,-36.81,190.43
125462,-93.20,-41.14,191.62
125485,-94.73,-45.08,192.70
125508,-96.15,-50.13,194.07
125531,-97.68,-70.68,199.46
125554,-99.61,-103.40,207.34
125577,-102.98,-172.73,220.82
125600,-107.72,-217.07,225.00
125623,-111.74,-155.07,217.79
125647,-114.05,-99.84,206.53
125671,-115.41,-47.27,193.30
125695,-116.31,-26.08,187.43
125718,-116.61,-37.98,190.75
125741,-117.43,-108.90,208.57
125764,-120.50,-240.05,225.00
125787,-121.95,-250.14,225.00
125810,-127.54,-250.14,225.00
125833,-127.86,-31.57,188.97
125856,-126.02,89.43,155.91
125880,-122.25,161.68,141.05
125903,-118.91,194.18,135.85
125926,-115.05,212.29,135.00
125949,-110.64,236.30,135.00
125972,-106.78,185.74,137.12
125995,-104.60,151.75,142.81
126018,-104.46,59.46,163.44
126041,-100.60,237.45,135.00
126064,-89.44,250.13,135.00
126087,-78.74,250.13,135.00
126110,-68.12,250.13,135.00
126133,-57.69,250.13,135.00
126156,-54.37,250.04,135.00
126179,-55.41,-77.86,201.27
126202,-60.00,-250.14,225.00
126225,-62.94,-48.24,193.56
126248,-65.48,-100.50,206.68
126271,-68.08,-74.46,200.42
126294,-69.67,-33.15,189.41
126317,-70.55,-24.17,186.89
126340,-71.97,-51.33,194.39
126363,-73.63,-60.44,196.81
126386,-74.74,-39.00,191.03
126409,-75.57,-21.48,186.13
126432,-76.34,-18.40,185.26
126455,-77.33,-29.53,188.40
126478,-78.28,-22.19,186.33
126501,-78.86,-9.84,182.82
126524,-79.42,-6.63,181.90
126547,-80.10,-15.35,184.39
126570,-81.08,-27.50,187.83
126598,-81.80,-6.77,181.94
126621,-82.83,-23.32,186.65
126644,-83.69,-13.11,183.75
126667,-84.47,-8.64,182.47
126690,-85.31,-8.81,182.52
126714,-85.90,0.77,179.78
126738,-86.68,-7.27,182.08
126761,-87.78,-19.40,185.54
126784,-88.80,-21.11,186.03
126807,-89.94,-25.50,187.27
126830,-91.27,-32.14,189.13
126853,-92.86,-45.40,192.79
126876,-94.69,-60.05,196.71
126899,-96.63,-74.87,200.52
126922,-98.52,-91.08,204.48
126945,-100.81,-125.93,212.20
126968,-104.36,-189.47,223.45
126991,-109.31,-213.60,225.00
127014,-112.25,-110.41,208.90
127037,-113.64,-57.45,196.03
127060,-114.21,-15.19,184.34
127083,-114.84,14.23,175.93
127106,-114.87,-73.88,200.27
127129,-117.38,-218.99,225.00
127152,-119.11,-250.14,225.00
127175,-118.79,-250.14,225.00
127199,-122.66,-133.29,213.68
127222,-122.57,18.65,174.67
127245,-120.80,97.01,154.12
127268,-118.88,123.76,148.25
127291,-116.53,150.76,142.99
127314,-113.63,152.28,142.71
127337,-110.83,144.50,144.15
127360,-108.34,149.08,143.30
127383,-106.07,149.01,143.31
127406,-105.59,68.26,161.16
127429,-95.08,213.96,135.00
127452,-84.26,250.13,135.00
127475,-73.61,250.13,135.00
127498,-63.28,250.13,135.00
127521,-54.09,208.10,135.00
127544,-49.13,31.45,171.06
127567,-51.91,-136.32,214.28
127590,-57.32,-250.14,225.00
127614,-56.92,-170.82,220.50
127637,-60.74,-165.69,219.64
127660,-63.45,-64.72,197.93
127683,-65.30,-38.82,190.98
127706,-65.82,26.71,172.39
127729,-66.19,10.36,177.04
127752,-67.09,-16.70,184.77
127775,-68.19,-30.88,188.78
127798,-69.49,-36.36,190.30
127821,-70.93,-32.56,189.25
127844,-71.97,-11.31,183.24
127867,-72.46,10.60,176.97
127890,-72.72,17.29,175.06
127913,-72.97,13.90,176.02
127936,-73.88,36.34,169.70
127959,-74.44,-20.25,185.78
127982,-75.46,-5.59,181.60
128005,-76.17,29.54,171.60
128028,-76.83,-3.30,180.94
128051,-78.50,-30.50,188.67
128074,-80.15,-25.05,187.14
128097,-81.62,-22.29,186.36
128121,-83.07,-19.28,185.51
128145,-84.54,-26.71,187.61
128168,-86.37,-39.35,191.13
128191,-88.18,-43.38,192.24
128215,-89.96,-38.63,190.93
128238,-91.57,-36.27,190.28
128261,-93.27,-45.56,192.83
128286,-95.45,-76.58,200.95
128310,-98.32,-130.99,213.22
128333,-102.77,-216.31,225.00
128356,-108.01,-250.14,225.00
128379,-114.57,-250.14,225.00
128403,-120.64,-244.66,225.00
128426,-126.16,-244.30,225.00
128449,-130.15,-161.30,218.89
128472,-130.70,-41.52,191.73
128495,-129.75,-12.24,183.50
128518,-127.97,22.47,173.59
128541,-125.79,77.53,158.81
128564,-122.79,101.03,153.20
128588,-119.58,90.66,155.61
128617,-117.17,88.95,156.02
128641,-115.57,85.39,156.88
128664,-113.80,102.00,152.98
128687,-112.10,116.39,149.80
128710,-110.82,87.77,156.31
128733,-112.05,-30.57,188.69
128756,-114.60,-80.52,201.93
128779,-111.73,174.98,138.82
128802,-107.74,225.82,135.00
128825,-96.83,235.24,135.00
128848,-85.83,250.13,135.00
128871,-75.06,250.13,135.00
128894,-64.45,250.13,135.00
128917,-53.97,250.13,135.00
128940,-49.50,171.32,139.42
128963,-54.44,-250.14,225.00
128987,-52.12,-82.69,202.46
129010,-52.89,-73.48,200.17
129034,-55.39,-52.13,194.61
129057,-57.97,-75.11,200.58
129080,-60.02,-60.30,196.78
129103,-62.11,-63.80,197.69
129126,-64.25,-68.50,198.91
129149,-65.80,-40.71,191.51
129172,-66.88,-18.80,185.37
129196,-67.88,-13.56,183.88
129220,-68.77,-5.53,181.59
129243,-69.30,13.71,176.08
129266,-69.53,23.28,173.36
129289,-69.94,14.75,175.78
129313,-70.78,0.98,179.72
129337,-71.49,3.24,179.07
129360,-72.06,12.02,176.56
129383,-72.67,8.83,177.47
129406,-73.54,-2.50,180.72
129429,-74.52,-8.56,182.45
129453,-75.97,-30.85,188.77
129476,-77.69,-38.98,191.03
129499,-79.20,-29.57,188.41
129522,-80.60,-28.23,188.03
129546,-82.23,-37.87,190.72
129569,-84.23,-56.17,195.69
129592,-86.19,-55.66,195.55
129615,-88.00,-51.08,194.33
129638,-89.77,-61.82,197.18
129661,-91.98,-94.18,205.21
129685,-95.16,-148.34,216.56
129708,-99.66,-208.94,225.00
129731,-104.55,-193.30,224.02
129754,-108.74,-174.56,221.11
129778,-111.39,-124.90,211.98
129801,-113.15,-70.27,199.36
129824,-113.92,-75.88,200.78
129848,-117.02,-237.40,225.00
129871,-119.37,-250.14,225.00
129894,-123.63,-250.14,225.00
129917,-124.42,-45.01,192.68
129940,-123.42,35.98,169.80
129963,-120.92,90.21,155.72
129986,-114.33,96.09,154.34
130009,-112.44,94.06,154.81
130032,-111.16,79.49,158.33
130055,-110.15,68.34,161.14
130078,-109.39,73.27,159.88
130101,-110.03,11.70,176.65
130124,-109.72,70.30,160.63
130147,-99.00,219.76,135.00
130170,-88.22,250.13,135.00
130193,-77.78,250.13,135.00
130216,-67.39,250.13,135.00
130240,-56.71,250.13,135.00
130263,-57.17,-45.79,192.90
130286,-56.93,-168.33,220.09
130309,-58.61,-50.72,194.23
130332,-60.69,-63.76,197.68
130355,-62.55,-52.33,194.66
130379,-63.48,-31.13,188.85
130402,-65.45,-77.92,201.29
130425,-68.98,-134.82,213.98
130448,-71.96,-107.82,208.33
130471,-74.01,-77.08,201.08
130494,-75.33,-45.19,192.73
130517,-76.45,-29.48,188.39
130540,-77.57,-27.19,187.74
130563,-78.83,-33.93,189.63
130586,-80.12,-33.67,189.56
130609,-81.34,-30.95,188.80
130637,-82.61,-28.23,188.03
130660,-83.64,-21.89,186.25
130684,-84.55,-9.23,182.64
130707,-84.92,9.93,177.16
130730,-85.20,14.65,175.81
130753,-85.44,16.55,175.27
130776,-85.98,2.66,179.24
130799,-86.96,-16.03,184.58
130822,-88.19,-25.21,187.19
130845,-89.43,-25.97,187.40
130868,-90.61,-23.89,186.81
130891,-91.90,-31.62,188.98
130914,-93.44,-43.52,192.28
130937,-94.93,-52.99,194.84
130960,-96.94,-89.15,204.02
130983,-99.62,-142.59,215.49
131006,-103.95,-218.85,225.00
131029,-109.68,-250.14,225.00
131052,-113.42,-153.72,217.55
131075,-116.52,-120.69,211.11
131098,-119.65,-127.21,212.46
131121,-125.63,-236.58,225.00
131144,-130.12,-250.14,225.00
131167,-135.28,-250.14,225.00
131190,-134.09,12.57,176.40
131213,-131.43,74.51,159.57
131236,-127.73,112.28,150.69
131259,-124.42,106.96,151.86
131282,-121.79,122.82,148.44
131306,-119.03,139.76,145.05
131329,-116.66,159.16,141.49
131352,-113.44,156.95,141.88
131375,-110.66,136.30,145.73
131398,-108.54,134.73,146.03
131421,-101.54,59.88,163.33
131445,-101.37,58.32,163.74
131468,-91.73,181.04,137.85
131491,-81.13,250.13,135.00
131515,-70.44,250.13,135.00
131538,-60.20,250.13,135.00
131561,-50.21,250.13,135.00
131584,-50.88,-50.06,194.05
131607,-52.13,-224.66,225.00
131630,-55.19,-98.97,206.33
131654,-59.70,-141.22,215.23
131678,-62.84,-107.89,208.35
131701,-65.41,-88.58,203.89
131724,-67.34,-68.18,198.82
131747,-69.45,-72.73,199.98
131770,-71.00,-47.89,193.47
131793,-71.92,-18.85,185.38
131816,-72.99,-25.73,187.33
131839,-74.11,-28.09,188.00
131863,-74.91,-10.42,182.98
131887,-75.32,4.80,178.62
131910,-75.59,11.24,176.78
131933,-75.75,18.82,174.62
131956,-76.01,9.28,177.34
131980,-76.35,14.20,175.94
132003,-76.65,9.12,177.39
132026,-77.64,-15.63,184.47
132050,-78.77,-18.11,185.18
132073,-79.75,-13.95,183.99
132096,-80.74,-10.41,182.98
132120,-81.76,-9.81,182.81
132143,-82.90,-19.27,185.50
132166,-84.52,-32.50,189.23
132189,-86.38,-44.16,192.45
132212,-88.28,-52.11,194.60
132235,-90.18,-60.44,196.81
132258,-92.24,-75.32,200.64
132281,-94.80,-110.27,208.87
132304,-97.83,-148.69,216.63
132327,-102.20,-216.30,225.00
132350,-107.85,-250.14,225.00
132374,-114.08,-248.27,225.00
132397,-119.40,-250.14,225.00
132420,-125.00,-250.14,225.00
132444,-131.11,-250.14,225.00
132467,-135.21,-216.39,225.00
132490,-133.46,14.72,175.79
132514,-131.08,53.49,165.03
132537,-127.90,88.39,156.16
132560,-124.37,83.94,157.23
132583,-121.19,76.17,159.15
132606,-119.38,66.40,161.63
132629,-118.02,72.19,160.15
132657,-115.05,119.76,149.09
132680,-112.50,130.95,146.79
132703,-110.25,121.63,148.69
132726,-110.13,37.37,169.42
132749,-108.38,116.50,149.78
132772,-104.11,250.13,135.00
132795,-93.16,250.13,135.00
132818,-82.54,250.13,135.00
132841,-71.71,250.13,135.00
132864,-68.24,250.13,135.00
132887,-62.18,217.73,135.00
132910,-66.70,-250.14,225.00
132933,-63.43,-51.95,194.56
132956,-65.51,-62.06,197.24
132979,-68.11,-87.68,203.67
133003,-72.15,-143.90,215.74
133026,-73.96,-65.56,198.15
133049,-75.61,-64.04,197.75
133072,-76.64,-34.61,189.82
133096,-77.42,-22.12,186.31
133120,-78.39,-23.82,186.79
133143,-79.26,-22.15,186.32
133166,-79.94,-16.38,184.68
133189,-80.53,-10.65,183.05
133212,-81.33,-16.29,184.66
133235,-81.96,-11.31,183.24
133258,-82.24,8.79,177.48
133281,-82.66,-0.11,180.03
133305,-83.29,-1.82,180.52
133328,-83.81,0.19,179.95
133351,-84.58,-11.87,183.40
133374,-85.69,-25.00,187.13
133397,-86.87,-28.95,188.24
133420,-88.03,-29.79,188.47
133443,-89.45,-39.73,191.24
133466,-90.93,-44.16,192.45
133489,-92.65,-56.68,195.82
133513,-94.70,-70.38,199.39
133536,-96.65,-79.65,201.71
133559,-98.83,-108.60,208.50
133582,-101.66,-159.69,218.61
133605,-106.77,-250.14,225.00
133628,-112.56,-234.04,225.00
133651,-116.56,-191.34,223.73
133674,-120.02,-135.76,214.17
133697,-121.51,-47.55,193.37
133720,-121.51,-61.09,196.99
133743,-124.59,-250.14,225.00
133766,-126.89,-250.14,225.00
133789,-131.85,-250.14,225.00
133813,-131.01,-12.77,183.65
133836,-129.51,32.97,170.64
133859,-127.70,75.18,159.40
133882,-125.35,111.79,150.80
133905,-115.89,203.04,135.00
133929,-112.30,186.63,136.98
133952,-109.73,114.50,150.21
133975,-109.04,61.61,162.88
133998,-108.97,58.51,163.69
134021,-109.70,13.43,176.16
134044,-100.66,147.18,143.65
134067,-89.75,250.13,135.00
134090,-79.21,250.13,135.00
134113,-68.83,250.13,135.00
134136,-58.41,250.13,135.00
134159,-52.95,207.31,135.00
134182,-57.75,-250.14,225.00
134205,-61.34,-58.04,196.18
134228,-65.58,-199.67,224.95
134251,-69.92,-169.08,220.21
134274,-73.29,-113.23,209.52
134298,-75.13,-60.36,196.79
134321,-76.37,-39.22,191.10
134344,-77.72,-51.70,194.49
134367,-78.68,-31.79,189.03
134390,-79.33,-16.34,184.67
134414,-80.03,-18.01,185.14
134437,-81.00,-27.44,187.81
134461,-81.97,-24.73,187.05
134484,-82.86,-22.69,186.47
134507,-83.40,-11.73,183.36
134530,-85.13,-65.82,198.22
134553,-86.56,-37.85,190.72
134576,-86.90,1.87,179.46
134599,-87.50,-8.15,182.33
134622,-88.55,-23.25,186.63
134645,-89.19,-5.11,181.46
134673,-90.11,-17.15,184.90
134696,-91.08,-25.07,187.14
134719,-92.13,-29.29,188.33
134742,-93.19,-28.00,187.97
134765,-94.54,-41.30,191.67
134788,-96.11,-52.79,194.79
134811,-97.74,-64.15,197.78
134834,-99.61,-91.77,204.65
134857,-102.34,-151.01,217.05
134880,-106.87,-235.28,225.00
134904,-112.90,-250.14,225.00
134927,-117.12,-177.22,221.54
134950,-120.19,-132.83,213.59
134973,-122.79,-96.89,205.85
134996,-126.10,-173.09,220.87
135019,-130.30,-250.14,225.00
135043,-134.23,-250.14,225.00
135066,-137.75,-152.79,217.38
135089,-137.60,-13.82,183.95
135112,-135.59,59.79,163.35
135136,-133.03,91.31,155.46
135159,-130.72,121.27,148.77
135182,-128.35,131.81,146.61
135205,-126.41,112.45,150.65
135229,-125.01,91.60,155.39
135252,-123.98,63.18,162.47
135275,-117.39,32.15,170.87
135298,-117.53,31.68,171.00
135321,-114.68,180.18,137.99
135344,-103.25,250.13,135.00
135367,-92.45,250.13,135.00
135390,-81.85,250.13,135.00
135413,-71.21,250.13,135.00
135436,-60.86,250.13,135.00
135459,-62.89,-117.85,210.51
135482,-61.70,-137.97,214.60
135505,-64.41,-94.78,205.36
135528,-67.54,-99.61,206.48
135551,-70.01,-90.05,204.24
135574,-72.30,-58.95,196.42
135597,-73.77,-57.69,196.09
135620,-75.98,-91.02,204.47
135643,-77.78,-74.08,200.33
135666,-79.07,-48.03,193.50
135689,-79.57,-13.83,183.96
135713,-79.90,-2.63,180.75
135736,-80.16,2.72,179.22
135759,-80.41,6.88,178.03
135783,-80.78,-4.52,181.29
135807,-81.16,-4.19,181.20
135830,-81.39,4.05,178.84
135853,-81.77,7.95,177.72
135877,-82.11,4.82,178.62
135900,-82.59,1.38,179.60
135923,-83.36,-11.31,183.24
135946,-84.21,-13.00,183.72
135970,-85.35,-21.82,186.23
135993,-86.46,-23.12,186.59
136016,-87.66,-30.07,188.55
136039,-89.33,-47.57,193.38
136062,-91.07,-54.30,195.19
136085,-93.32,-78.61,201.46
136108,-95.80,-101.00,206.79
136131,-98.87,-153.17,217.45
136155,-104.04,-250.14,225.00
136178,-109.09,-250.14,225.00
136201,-115.37,-250.14,225.00
136224,-121.63,-250.14,225.00
136248,-127.55,-250.14,225.00
136271,-131.19,-171.83,220.67
136294,-129.23,25.66,172.69
136317,-126.29,48.56,166.35
136340,-123.92,69.28,160.89
136363,-121.83,58.03,163.82
136386,-119.60,57.69,163.91
136409,-117.11,59.13,163.53
136432,-116.14,52.98,165.16
136455,-115.37,61.94,162.79
136478,-114.24,79.63,158.29
136501,-112.80,89.82,155.82
136524,-111.49,83.22,157.41
136547,-110.56,83.16,157.42
136570,-110.82,29.12,171.72
136594,-106.12,250.13,135.00
136617,-94.92,250.13,135.00
136640,-84.34,250.13,135.00
136664,-73.44,250.13,135.00
136692,-61.66,250.13,135.00
136715,-51.26,250.13,135.00
136738,-50.04,23.56,173.28
136761,-54.88,-250.14,225.00
136784,-57.73,-17.02,184.86
136808,-60.79,-87.72,203.68
136831,-63.51,-98.45,206.21
136855,-64.03,-39.53,191.18
136879,-65.12,-27.73,187.89
136902,-66.16,-33.64,189.55
136925,-67.43,-47.66,193.40
136949,-68.67,-40.27,191.39
136972,-69.81,-36.85,190.44
136995,-70.73,-26.90,187.66
137018,-71.41,-10.10,182.89
137041,-71.74,-0.58,180.17
137064,-71.90,7.32,177.90
137087,-72.30,-5.11,181.46
137111,-72.96,-12.78,183.66
137134,-73.55,-3.86,181.11
137157,-74.18,-3.24,180.93
137180,-74.99,-13.43,183.84
137203,-76.18,-26.63,187.59
137226,-77.59,-36.07,190.22
137249,-78.98,-33.37,189.47
137272,-80.27,-32.37,189.19
137295,-81.50,-29.63,188.43
137318,-82.77,-36.49,190.34
137341,-84.25,-47.17,193.27
137364,-85.83,-57.38,196.01
137387,-87.52,-77.43,201.16
137411,-90.37,-130.30,213.08
137434,-94.27,-211.60,225.00
137457,-99.42,-250.14,225.00
137480,-104.43,-194.08,224.14
137503,-108.02,-164.38,219.42
137526,-110.99,-132.45,213.51
137549,-113.80,-114.90,209.88
