Timestamp,Angle,Velocity,Phase
1249960,-1.53,3.98,158.67
1249983,-4.25,-0.31,180.63
1250006,-6.99,-3.42,184.20
1250029,-9.78,-3.70,183.25
1250052,-12.68,-3.81,182.58
1250075,-15.54,-2.59,181.43
1250098,-18.56,-3.27,181.52
1250121,-14.72,-3.18,181.86
1250144,-11.42,-2.98,182.25
1250167,-14.73,-3.09,181.80
1250190,-10.91,1.24,179.02
1250213,-7.16,0.67,179.19
1250236,-10.25,0.15,179.87
1250259,-13.05,2.43,178.40
1250282,-15.76,7.37,175.99
1250305,-18.59,7.85,176.38
1250328,-21.55,5.96,177.62
1250351,-24.43,5.67,178.01
1250374,-27.08,4.58,178.55
1250397,-29.72,7.18,177.93
1250420,-32.25,11.60,176.68
1250443,-34.59,9.47,177.29
1250466,-37.02,8.87,177.46
1250489,-39.27,9.69,177.22
1250512,-41.45,6.90,178.02
1250535,-43.67,7.05,177.98
1250558,-45.78,8.53,177.56
1250581,-47.86,8.50,177.57
1250604,-49.75,12.23,176.50
1250627,-51.51,12.41,176.45
1250650,-53.17,15.04,175.70
1250673,-54.83,17.60,174.97
1250696,-56.57,19.79,174.35
1250719,-57.94,19.35,174.47
1250742,-59.15,17.22,175.08
1250765,-60.20,27.24,172.24
1250788,-60.82,33.06,170.61
1250811,-61.18,42.56,167.99
1250834,-61.74,53.22,165.10
1250857,-62.20,63.14,162.48
1250885,-61.45,71.75,160.27
1250908,-60.57,80.25,158.14
1250931,-59.48,92.98,155.07
1250954,-58.28,110.28,151.13
1250977,-57.34,107.82,151.67
1251000,-57.01,87.95,156.26
1251023,-57.25,66.90,161.50
1251046,-58.12,35.72,169.87
1251069,-59.24,19.53,174.42
1251092,-60.65,5.45,178.44
1251115,-62.16,4.08,178.83
1251138,-63.48,22.90,173.47
1251161,-64.15,58.26,163.76
1251184,-64.70,67.96,161.23
1251207,-65.80,41.82,168.19
1251230,-66.93,19.44,174.45
1251253,-67.45,33.83,170.40
1251276,-64.74,47.95,166.52
1251299,-62.90,34.97,170.08
1251322,-61.87,2.33,179.33
1251345,-61.28,6.45,178.15
1251368,-60.02,32.73,170.71
1251392,-58.53,42.28,168.06
1251415,-57.99,17.69,174.94
1251438,-58.59,-20.31,185.80
1251462,-59.48,-12.23,183.50
1251485,-60.16,3.85,178.90
1251508,-60.91,10.64,176.95
1251531,-62.04,9.10,177.40
1251554,-63.16,-0.38,180.11
1251577,-64.24,-0.11,180.03
1251600,-64.93,21.61,173.83
1251623,-65.14,49.98,165.97
1251646,-65.14,83.12,157.43
1251669,-65.81,56.31,164.27
1251692,-61.70,18.22,174.79
1251715,-60.46,-45.92,192.93
1251738,-59.66,-69.06,199.05
1251761,-60.91,-37.40,190.59
1251784,-60.74,-2.16,180.62
1251807,-59.39,29.58,171.59
1251830,-57.09,33.71,170.43
1251853,-55.26,8.70,177.51
1251876,-54.45,-26.42,187.53
1251899,-53.79,-31.30,188.89
1251922,-52.99,-16.66,184.76
1251945,-51.76,-3.64,181.04
1251968,-50.30,-0.47,180.14
1251991,-48.80,1.76,179.50
1252014,-47.58,-4.33,181.24
1252037,-46.59,-10.23,182.93
1252060,-45.67,-8.85,182.53
1252083,-44.92,-4.59,181.31
1252106,-44.17,-10.49,183.00
1252129,-43.23,-12.54,183.59
1252153,-42.45,-19.92,185.69
1252176,-42.12,-37.10,190.51
1252199,-41.70,-42.27,191.94
1252222,-41.47,-38.55,190.91
1252245,-41.44,-32.70,189.29
1252268,-40.73,1.28,179.63
1252291,-38.87,56.35,164.26
1252314,-36.44,78.64,158.53
1252337,-34.09,61.75,162.84
1252360,-32.86,9.80,177.19
1252383,-32.85,-39.93,191.29
1252406,-33.36,-73.26,200.12
1252429,-33.90,-92.33,204.78
1252452,-33.54,-113.52,209.58
1252476,-36.69,-151.92,217.22
1252499,-39.80,-170.82,220.50
1252522,-42.53,-155.46,217.86
1252546,-43.75,-90.00,204.23
1252569,-43.39,-42.44,191.98
1252593,-42.41,-24.50,186.98
1252616,-41.10,-7.18,182.06
1252639,-39.52,27.26,172.24
1252662,-37.43,65.62,161.84
1252685,-34.55,100.34,153.36
1252708,-30.81,136.47,145.69
1252731,-26.30,172.68,135.43
1252754,-22.43,144.99,135.89
1252777,-19.13,121.22,136.45
1252800,-16.54,95.94,138.97
1252823,-14.75,64.31,146.81
1252847,-13.82,15.88,170.22
1252870,-13.32,-7.59,184.88
1252899,-13.60,-22.02,193.65
1252922,-13.44,-7.02,184.48
1252945,-13.07,-3.81,182.50
1252968,-13.13,-19.24,192.40
1252992,-12.82,-9.21,186.15
1253015,-11.98,16.33,168.45
1253038,-10.63,31.08,156.32
1253061,-8.95,32.49,151.42
1253084,-8.23,7.86,171.84
1253107,-7.63,3.68,175.86
1253130,-6.46,25.52,149.37
1253153,-4.18,64.31,113.42
1253176,-1.31,79.75,96.24
1253199,0.25,27.84,86.59
1253222,-0.24,-56.78,268.37
1253245,-2.37,-127.08,262.92
1253268,-4.45,-129.98,257.15
1253291,-5.95,-102.03,248.74
1253314,-7.40,-74.05,236.33
1253337,-8.32,-47.13,220.37
1253360,-7.85,-7.82,188.51
1253383,-5.90,41.23,133.66
1253406,-4.61,29.46,136.20
1253429,-5.35,-49.95,234.48
1253452,-6.37,-69.23,238.48
1253475,-6.95,-48.86,226.51
1253498,-7.67,-45.66,221.77
1253521,-8.26,-43.81,218.49
1253544,-8.57,-30.60,208.17
1253567,-8.54,-8.64,188.63
1253590,-8.03,14.09,165.26
1253613,-7.49,8.36,170.50
1253636,-7.36,-5.19,186.04
1253659,-7.64,-26.43,207.42
1253682,-7.82,-27.64,207.93
1253705,-8.10,-31.04,209.88
1253728,-8.52,-35.34,211.87
1253751,-8.87,-32.50,208.79
1253774,-9.36,-23.44,200.60
1253798,-7.69,60.76,130.17
1253821,-3.86,140.38,100.40
1253844,-0.12,144.36,90.31
1253867,1.91,73.91,80.23
1253890,2.98,35.30,60.61
1253913,4.12,44.36,58.21
1253936,6.78,101.23,65.95
1253959,10.11,118.82,60.44
1253982,12.85,92.60,47.22
1254005,13.61,12.40,7.78
1254028,13.06,-46.69,331.79
1254051,11.75,-78.27,315.02
1254074,10.16,-92.56,306.20
1254098,8.72,-85.02,304.36
1254121,7.30,-84.62,299.90
1254144,5.85,-85.94,294.41
1254167,4.13,-96.50,285.93
1254190,2.26,-102.42,278.38
1254213,0.82,-90.01,273.46
1254236,-0.64,-76.31,266.78
1254259,-2.03,-81.20,260.52
1254282,-2.44,-43.24,249.36
1254305,-3.54,-62.14,249.18
1254328,-4.68,-66.60,244.91
1254351,-5.04,-32.79,224.29
1254374,-4.64,-2.65,184.89
1254397,-4.23,-0.02,180.05
1254420,-4.07,-9.37,199.05
1254443,-3.79,1.21,177.27
1254466,-2.85,32.73,120.17
1254489,-1.10,68.14,96.13
1254512,1.04,83.53,85.25
1254535,2.76,73.55,75.96
1254558,3.46,22.91,44.84
1254581,3.63,0.59,1.39
1254604,4.06,6.76,14.03
1254628,4.67,10.81,19.15
1254651,5.21,7.02,11.43
1254674,5.19,-3.29,354.57
1254697,5.76,23.84,31.84
1254720,8.10,93.28,59.94
1254743,11.31,128.10,59.52
1254766,14.47,122.37,51.76
1254789,16.41,74.85,34.39
1254812,17.41,28.33,13.72
1254835,18.05,12.80,6.07
1254859,18.75,23.79,10.77
1254883,20.95,87.53,32.08
1254911,25.60,157.24,42.66
1254934,29.53,155.92,38.37
1254957,32.41,114.79,29.85
1254980,34.52,82.61,22.44
1255003,36.39,73.92,20.29
1255026,37.87,56.84,15.87
1255049,38.62,28.31,8.06
1255072,38.63,-2.58,359.26
1255095,38.09,-32.67,350.72
1255118,37.26,-53.00,345.16
1255141,35.45,-92.56,335.17
1255164,33.08,-124.25,328.15
1255187,30.19,-140.63,324.89
1255210,27.25,-143.79,321.64
1255233,25.20,-121.53,324.12
1255256,23.65,-85.73,331.47
1255279,22.26,-76.27,332.80
1255302,21.56,-56.24,338.63
1255326,21.30,-42.03,343.52
1255350,20.39,-56.68,337.36
1255373,18.89,-79.33,327.79
1255396,17.34,-84.02,323.99
1255419,15.71,-88.88,319.68
1255443,13.88,-100.71,312.59
1255466,11.47,-118.89,302.75
1255489,8.35,-133.84,292.57
1255512,5.56,-129.52,285.98
1255535,3.69,-99.87,283.83
1255558,1.58,-103.40,275.80
1255581,-0.47,-94.00,268.11
1255604,-2.13,-72.98,258.99
1255627,-3.03,-47.54,246.99
1255650,-3.57,-32.55,233.83
1255673,-4.45,-38.29,232.23
1255696,-4.87,-14.66,204.29
1255719,-3.39,66.88,108.68
1255742,-0.40,119.51,91.27
1255765,2.37,114.11,82.12
1255788,4.18,77.21,70.16
1255811,6.18,84.50,64.00
1255834,8.39,86.11,57.00
1255857,10.01,60.58,42.24
1255880,10.60,22.29,17.50
1255903,11.19,23.54,17.52
1255926,11.92,25.30,17.65
1255949,12.45,19.33,13.11
1255972,12.78,13.95,9.30
1255995,13.66,33.73,20.33
1256018,14.46,28.55,16.49
1256041,14.50,-0.60,359.64
1256064,14.18,-21.02,347.47
1256087,13.57,-32.44,340.27
1256110,12.81,-32.20,339.35
1256133,12.84,-13.95,350.74
1256156,13.30,-7.82,354.96
1256179,13.63,-11.48,352.80
1256202,13.56,-28.73,342.37
1256225,13.95,-8.67,354.67
1256248,14.69,14.68,8.52
1256271,15.26,13.24,7.42
1256294,16.23,18.54,9.72
1256317,17.10,17.40,8.68
1256340,17.19,-10.01,355.01
1256363,16.88,-21.64,349.11
1256386,16.65,-12.89,353.38
1256409,17.05,14.44,7.24
1256432,18.13,44.21,20.09
1256455,18.80,30.17,13.53
1256478,18.96,-2.49,358.87
1256501,18.57,-25.24,348.48
1256524,18.30,-20.89,350.29
1256547,18.43,2.44,1.14
1256570,18.93,28.48,12.72
1256594,20.57,77.05,29.33
1256617,24.04,150.24,43.15
1256640,28.22,177.70,43.37
